Feature
card_mean4_CNT_DRAWINGS_CURRENT
inst_mean_AMT_PAYMENT
buro_STATUS_C_mean
card_var_AMT_PAYMENT_CURRENT
card_mean4_CNT_DRAWINGS_POS_CURRENT
card_var_AMT_DRAWING_BALANCE_RATIO
buro_CREDIT_TYPE_Loan for working capital replenishment_mean
app_DAYS_REGISTRATION
card_scale_sum_AMT_DRAWINGS_CURRENT
card_mean36_SK_DPD_DEF
buro_DAYS_END_DIFF_1_mean
prev_DAYS_TERMINATION_mean
prev_DAYS_TERMINATION_std
card_mean_AMT_DRAWING_BALANCE_RATIO
buro_DAYS_CREDIT_max
prev_NAME_PORTFOLIO_XNA_mean
inst_mean_AMT_PAYMENT_DIFF_SCALE
prev_NAME_PORTFOLIO_POS_mean
card_scale_mean_scale_sum_AMT_DRAWINGS_CURRENT
mix_AMT_PREV_CREDIT_RATIO
prev_NAME_GOODS_CATEGORY_XNA_std
card_var_AMT_DRAWINGS_ATM_CURRENT
buro_DAYS_END_DIFF_2_mean
prev_NAME_YIELD_GROUP_middle_std
card_mean4_AMT_CREDIT_USE_RATIO
card_var_AMT_DRAWINGS_CURRENT
poca_recent_CNT_INSTALMENT
prev_DAYS_LAST_DUE_mean
card_mean12_CNT_DRAWINGS_CURRENT
poca_recent_SK_DPD
prev_NAME_SELLER_INDUSTRY_Industry_mean
buro_STATUS_0_max
buro_LOAN_SCORE_min
buro_WEIGHTED_LOAN_SCORE_mean
prev_NAME_SELLER_INDUSTRY_XNA_mean
prev_SELLERPLACE_AREA_mean
card_mean4_AMT_TOTAL_RECEIVABLE
card_mean_AMT_RECEIVABLE_PRINCIPAL_DIFF
buro_index_max
buro_DAYS_CREDIT_UPDATE_std
prev_CHANNEL_TYPE_Stone_std
buro_STATUS_1_mean
inst_var_DPD
buro_DAYS_CREDIT_ENDDATE_mean
prev_NAME_YIELD_GROUP_low_normal_mean
prev_PRODUCT_COMBINATION_POS other with interest_mean
prev_RATE_DOWN_PAYMENT_max
prev_AMT_GOODS_PRICE_min
card_var_AMT_INST_MIN_REGULARITY
card_mean36_AMT_PAYMENT_CURRENT
poca_max_SK_DPD
inst_mean_AMT_PAYMENT_SCALE
prev_AMT_DOWN_PAYMENT_std
inst_sum_AMT_PAYMENT_DIFF_SCALE
card_mean12_AMT_DRAWING_BALANCE_RATIO
card_max_AMT_PAY_INST_DIFF
prev_DAYS_TERMINATION_DIFF_1_min
prev_DAYS_DUE_DIFF_2_std
prev_CODE_REJECT_REASON_LIMIT_mean
"prev_NAME_TYPE_SUITE_Spouse, partner_mean"
buro_DAYS_ENDDATE_FACT_std
card_var_AMT_BALANCE_CREDIT_RATIO
prev_AMT_CREDIT_min
prev_AMT_APPLICATION_max
prev_DAYS_TERMINATION_DIFF_1_std
prev_WEEKDAY_APPR_PROCESS_START_SUNDAY_std
prev_NAME_GOODS_CATEGORY_Computers_mean
buro_STATUS_X_mean
buro_DAYS_CREDIT_std
app_OCCUPATION_TYPE_Drivers
buro_CREDIT_ACTIVE_Sold_mean
card_mean36_AMT_DRAWINGS_ATM_CURRENT
prev_PRODUCT_COMBINATION_POS industry with interest_std
buro_CREDIT_DAY_OVERDUE_max
poca_NAME_CONTRACT_STATUS_CNT_Completed
prev_NAME_TYPE_SUITE_Family_std
inst_max_DPD
prev_HOUR_APPR_PROCESS_START_mean
card_mean36_AMT_PAY_USE_RATIO
prev_NAME_PORTFOLIO_XNA_std
buro_index_mean
prev_DAYS_LAST_DUE_min
poca_mean_SK_DPD_SCALE
card_mean_CNT_DRAWINGS_ATM_CURRENT
card_var_CNT_DRAWINGS_POS_CURRENT
buro_DAYS_ENDDATE_FACT_max
prev_CHANNEL_TYPE_Regional / Local_std
buro_AMT_SUM_OVERDUE_RATIO_2_max
buro_AMT_SUM_DEBT_RATIO_2_mean
app_DAYS_LAST_PHONE_CHANGE
prev_AMT_APPLICATION_min
prev_DAYS_TERMINATION_DIFF_1_mean
prev_NAME_SELLER_INDUSTRY_Furniture_std
card_scale_sum_AMT_PAY_USE_RATIO
buro_LOAN_SCORE_mean
card_scale_sum_AMT_CREDIT_USE_RATIO
prev_DAYS_TERMINATION_DIFF_2_min
buro_AMT_ANNUITY_max
prev_NAME_GOODS_CATEGORY_Mobile_std
buro_STATUS_C_max
prev_CODE_REJECT_REASON_SCO_std
buro_DAYS_ENDDATE_FACT_min
buro_STATUS_1_min
cc_score
buro_MONTH_COUNT_max
card_MONTH_LAST_DPD
card_mean_SK_DPD_DEF
prev_NAME_SELLER_INDUSTRY_Construction_std
card_max_AMT_PAYMENT_CURRENT
prev_PRODUCT_COMBINATION_Cash X-Sell: low_std
inst_max_DBD
prev_NAME_PAYMENT_TYPE_XNA_mean
prev_NAME_CONTRACT_TYPE_Revolving loans_mean
prev_NAME_GOODS_CATEGORY_Construction Materials_std
buro_AMT_CREDIT_MAX_OVERDUE_std
prev_DAYS_FIRST_DUE_max
prev_NAME_CASH_LOAN_PURPOSE_XNA_mean
prev_AMT_ANNUITY_min
prev_DOWN_PAYMENT_RATIO_min
prev_DAY_APPR_PROCESS_START_Working day_mean
prev_DAYS_DUE_DIFF_2_max
card_mean12_AMT_PAYMENT_CURRENT
buro_STATUS_0_mean
buro_AMT_CREDIT_MAX_OVERDUE_min
prev_DAYS_TERMINATION_DIFF_2_mean
buro_AMT_CREDIT_SUM_LIMIT_max
prev_CNT_PAYMENT_min
prev_NAME_GOODS_CATEGORY_Consumer Electronics_mean
buro_CREDIT_ACTIVE_Closed_std
prev_AMT_CREDIT_std
card_mean12_SK_DPD_DEF
card_mean12_AMT_CREDIT_LIMIT_ACTUAL
prev_NAME_PRODUCT_TYPE_x-sell_mean
app_ORGANIZATION_TYPE_Transport: type 3
app_YEARS_BEGINEXPLUATATION_AVG
prev_PRODUCT_COMBINATION_POS household with interest_mean
prev_CHANNEL_TYPE_Credit and cash offices_std
prev_CNT_PREV_APPLICATIONS_mean
card_scale_mean_scale_sum_AMT_DRAWING_ATM_RATIO
app_DAYS_LAST_PHONE_CHANGE_RATIO
prev_DAYS_DECISION_min
prev_HOUR_APPR_PROCESS_START_max
buro_DAYS_DURATION_2_min
buro_DAYS_DURATION_2_mean
prev_CHANNEL_TYPE_Country-wide_std
buro_STATUS_C_min
prev_SELLERPLACE_AREA_max
prev_NAME_PAYMENT_TYPE_Non-cash from your account_std
buro_AMT_SUM_DEBT_RATIO_2_min
prev_NAME_CASH_LOAN_PURPOSE_Medicine_mean
prev_PRODUCT_COMBINATION_POS mobile with interest_mean
card_mean_AMT_PAY_INST_DIFF
card_mean_AMT_DRAWINGS_ATM_CURRENT
app_YEARS_BUILD_AVG
buro_AMT_CREDIT_SUM_std
buro_DAYS_END_DIFF_1_min
card_scale_sum_AMT_RECEIVABLE_PRINCIPAL_DIFF
prev_RATE_DOWN_PAYMENT_std
buro_MONTH_COUNT_std
prev_HOUR_APPR_PROCESS_START_min
poca_count
buro_DAYS_END_DIFF_1_max
prev_NAME_CONTRACT_TYPE_Revolving loans_std
buro_DAYS_DURATION_1_mean
card_mean4_AMT_DRAWING_BALANCE_RATIO
app_GOODS_PRICE_BY_INCOME
prev_DAYS_FIRST_DUE_std
prev_DAYS_LAST_DUE_std
prev_DAYS_LAST_DUE_max
prev_RATE_DOWN_PAYMENT_mean
buro_DAYS_CREDIT_ENDDATE_std
buro_AMT_MAX_OVERDUE_RATIO_1_max
prev_AMT_GOODS_PRICE_mean
prev_NAME_TYPE_SUITE_Other_A_mean
buro_DAYS_END_DIFF_2_max
prev_NAME_SELLER_INDUSTRY_Furniture_mean
card_max_AMT_CREDIT_LIMIT_ACTUAL
prev_NAME_CASH_LOAN_PURPOSE_XAP_std
app_LIVINGAPARTMENTS_AVG
app_WALLSMATERIAL_MODE_Panel
card_var_AMT_CREDIT_LIMIT_ACTUAL
prev_DAYS_TERMINATION_max
prev_NAME_TYPE_SUITE_Other_B_mean
buro_DAYS_CREDIT_ENDDATE_min
inst_mean_DBD_SCALE
app_DAYS_REGISTRATION_RATIO
buro_STATUS_1_std
prev_DAYS_FIRST_DRAWING_std
prev_DOWN_PAYMENT_RATIO_max
buro_DAYS_DURATION_2_std
buro_AMT_SUM_DEBT_RATIO_1_min
prev_DAYS_TERMINATION_DIFF_2_max
card_max_AMT_DRAWING_BALANCE_RATIO
buro_MONTH_COUNT_min
buro_AMT_SUM_OVERDUE_RATIO_1_std
prev_AMT_GOODS_PRICE_max
poca_sum_SK_DPD_SCALE
"prev_NAME_TYPE_SUITE_Spouse, partner_std"
buro_AMT_MAX_OVERDUE_RATIO_2_std
prev_PRODUCT_COMBINATION_Cash Street: middle_mean
prev_DAYS_FIRST_DRAWING_min
card_mean36_AMT_DRAWINGS_CURRENT
prev_NAME_CASH_LOAN_PURPOSE_Urgent needs_mean
app_YEARS_BUILD_MODE
prev_WEEKDAY_APPR_PROCESS_START_THURSDAY_std
buro_AMT_MAX_OVERDUE_RATIO_1_mean
app_BASEMENTAREA_AVG
prev_AMT_CREDIT_max
prev_CHANNEL_TYPE_Stone_mean
card_scale_mean_scale_sum_CNT_DRAWINGS_POS_CURRENT
prev_NAME_CONTRACT_TYPE_Revolving loans_max_True
app_FLOORSMIN_AVG
prev_NAME_PORTFOLIO_Cash_std
card_mean36_AMT_BALANCE
prev_AMT_GOODS_PRICE_std
buro_STATUS_C_std
prev_CODE_REJECT_REASON_LIMIT_std
prev_SELLERPLACE_AREA_std
prev_DAYS_DUE_DIFF_2_min
card_Active
card_scale_sum_SK_DPD_DEF
buro_DAYS_ENDDATE_FACT_mean
card_scale_mean_scale_sum_AMT_DRAWINGS_POS_RATIO
buro_DAYS_END_DIFF_2_std
prev_DAY_APPR_PROCESS_START_Working day_std
card_scale_sum_AMT_BALANCE_RECIVABLE_RATIO
prev_NAME_CONTRACT_TYPE_Consumer loans_mean
buro_DAYS_CREDIT_UPDATE_mean
buro_AMT_CREDIT_SUM_LIMIT_min
poca_mean_SK_DPD
prev_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_mean
prev_DOWN_PAYMENT_RATIO_mean
buro_index_min
buro_DAYS_END_DIFF_1_std
app_AMT_REQ_CREDIT_BUREAU_QRT
prev_DAYS_TERMINATION_DIFF_3_std
prev_NAME_PORTFOLIO_Cash_mean
prev_NAME_CASH_LOAN_PURPOSE_XNA_std
buro_AMT_ANNUITY_min
buro_AMT_ANNUITY_std
card_max_CNT_DRAWINGS_POS_CURRENT
mix_AMT_BURO_ANNUITY_RATIO
prev_DAYS_LAST_DUE_1ST_VERSION_std
buro_CREDIT_ACTIVE_Sold_std
card_var_CNT_DRAWINGS_OTHER_CURRENT
prev_PRODUCT_COMBINATION_Cash X-Sell: middle_std
poca_MONTH_LAST_DPD
prev_PRODUCT_COMBINATION_Cash Street: low_mean
prev_NFLAG_INSURED_ON_APPROVAL_std
buro_AMT_SUM_DEBT_RATIO_2_std
buro_DAYS_DURATION_1_max
prev_NAME_CONTRACT_STATUS_Unused offer_mean
prev_DAYS_TERMINATION_DIFF_3_min
inst_DAYS_LAST_UNDERPAID
card_mean_AMT_PAYMENT_TOTAL_CURRENT
app_OBS_60_CNT_SOCIAL_CIRCLE
card_scale_mean_scale_sum_AMT_PAY_USE_RATIO
card_mean4_AMT_BALANCE_RECIVABLE_RATIO
card_mean_CNT_DRAWINGS_CURRENT
buro_DAYS_CREDIT_UPDATE_min
prev_DAYS_DECISION_max
prev_DAYS_DUE_DIFF_2_mean
mix_AMT_PREV_GOODS_PRICE_RATIO
buro_DAYS_CREDIT_UPDATE_max
prev_DAYS_TERMINATION_min
card_var_AMT_CREDIT_USE_RATIO
prev_NAME_CASH_LOAN_PURPOSE_Repairs_std
prev_NAME_YIELD_GROUP_middle_mean
app_AMT_INCOME_TOTAL
prev_NAME_PAYMENT_TYPE_XNA_std
prev_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean
prev_RATE_DOWN_PAYMENT_min
card_mean4_AMT_DRAWINGS_OTHER_RATIO
card_mean36_AMT_BALANCE_RECIVABLE_RATIO
card_mean12_AMT_DRAWINGS_CURRENT
prev_CODE_REJECT_REASON_HC_std
prev_PRODUCT_COMBINATION_POS household without interest_std
prev_NAME_CASH_LOAN_PURPOSE_Repairs_mean
inst_mean_DBD
bbal_score
card_scale_mean_scale_sum_AMT_DRAWINGS_OTHER_RATIO
card_max_AMT_TOTAL_RECEIVABLE
prev_DAYS_DECISION_std
app_NONLIVINGAREA_AVG
prev_WEEKDAY_APPR_PROCESS_START_MONDAY_std
buro_AMT_SUM_DEBT_RATIO_2_max
prev_AMT_DOWN_PAYMENT_min
prev_NAME_GOODS_CATEGORY_Furniture_std
app_OCCUPATION_TYPE_Low-skill Laborers
prev_NAME_GOODS_CATEGORY_Direct Sales_mean
prev_NAME_SELLER_INDUSTRY_Consumer electronics_std
buro_CREDIT_TYPE_Consumer credit_mean
prev_DAYS_LAST_DUE_1ST_VERSION_min
prev_NAME_GOODS_CATEGORY_Audio/Video_mean
card_scale_sum_AMT_CREDIT_LIMIT_ACTUAL
app_REGION_POPULATION_RELATIVE
buro_STATUS_X_std
inst_var_AMT_PAYMENT_DIFF
prev_AMT_ANNUITY_std
prev_NAME_GOODS_CATEGORY_Computers_std
prev_CHANNEL_TYPE_Credit and cash offices_mean
prev_AMT_GIVEN_RATIO_1_std
index
prev_WEEKDAY_APPR_PROCESS_START_MONDAY_mean
card_scale_mean_scale_sum_CNT_ACCOUNT_W_MONTH
prev_CHANNEL_TYPE_Country-wide_mean
card_max_AMT_DRAWINGS_CURRENT
prev_NAME_CONTRACT_STATUS_Canceled_mean
app_ORGANIZATION_TYPE_Construction
prev_NAME_GOODS_CATEGORY_Jewelry_mean
buro_AMT_CREDIT_SUM_min
card_scale_sum_AMT_PAY_INST_DIFF
prev_AMT_APPLICATION_std
prev_NAME_CASH_LOAN_PURPOSE_Medicine_std
card_scale_sum_CNT_ACCOUNT_W_MONTH
prev_PRODUCT_COMBINATION_Cash X-Sell: low_mean
app_OBS_30_CNT_SOCIAL_CIRCLE
app_COMMONAREA_AVG
buro_DAYS_CREDIT_min
prev_DAYS_TERMINATION_DIFF_3_max
buro_CREDIT_TYPE_Credit card_std
prev_NAME_CONTRACT_TYPE_Consumer loans_std
